pressure,humidity,cloudcover,wind_gust,temperature_humidity_index,month,wind_direction,quarter,temperature_range,wind_speed,hour,is_day
0.3243,1.38257,0.71014,0.04097,-1.27792,0.1477,1.54464,0.0581,-0.18565,-0.53185,-1.69685,-1.05578
0.6156,1.07966,0.71014,0.14493,-2.00327,0.1477,1.11578,0.0581,-0.18565,-0.88186,-1.69685,-1.05578
-0.5496,1.23112,0.14117,-0.65666,-1.01751,0.1477,0.2001,0.0581,-0.18565,-0.45528,-1.69685,-1.05578
0.6156,0.77675,0.71014,-0.02195,-0.81447,0.1477,1.13896,0.0581,-0.18565,-0.02323,-1.69685,-1.05578
0.6156,1.4583,-0.17888,-1.11353,-0.56841,0.1477,-2.30352,0.0581,-0.18565,-0.93108,-1.69685,-1.05578
0.3243,1.30685,0.71014,-0.58279,-1.33542,0.1477,1.79964,0.0581,-0.18565,-0.8928,-1.69685,-1.05578
0.6156,0.0952,-2.22361,-1.11353,-0.88269,0.1477,0.94191,0.0581,2.98341,-0.08886,-1.69685,-1.05578
0.3243,-0.13198,0.71014,2.39649,-0.41036,0.1477,0.98828,0.0581,-0.18565,2.53627,-1.69685,-1.05578
0.6156,0.85248,0.67458,-0.21072,-0.79121,0.1477,1.44032,0.0581,-0.18565,-0.00682,-1.69685,-1.05578
0.6156,0.92821,0.28341,-0.46789,-1.01862,0.1477,1.16214,0.0581,-0.18565,-0.46075,-1.69685,-1.05578
0.3243,1.30685,0.63902,-1.07523,-2.30929,0.1477,0.47828,0.0581,-0.18565,-1.40689,-1.69685,-1.05578
0.3243,1.15539,0.24785,0.22974,-1.02915,0.1477,1.30123,0.0581,-0.18565,0.16272,-1.69685,-1.05578
0.3243,0.54957,0.71014,1.93414,-1.00179,0.1477,0.86078,0.0581,-0.18565,2.13156,-1.69685,-1.05578
0.3243,0.77675,0.71014,1.68245,-1.38339,0.1477,0.67532,0.0581,-0.18565,0.1299,-1.69685,-1.05578
0.6156,0.77675,0.71014,-0.02195,-0.81447,0.1477,1.13896,0.0581,-0.18565,-0.02323,-1.55183,-1.05578
0.9069,1.15539,0.71014,-0.61835,-1.65229,0.1477,1.846,0.0581,-0.18565,-0.6467,-1.55183,-1.05578
-0.5496,0.70102,-0.17888,0.06286,-0.83322,0.1477,0.77964,0.0581,-0.18565,0.44711,-1.55183,-1.05578
0.6156,1.07966,0.71014,0.14493,-2.00327,0.1477,1.11578,0.0581,-0.18565,-0.88186,-1.55183,-1.05578
0.6156,0.70102,0.49678,-0.42138,-0.85603,0.1477,1.11578,0.0581,-0.18565,-0.34043,-1.55183,-1.05578
0.6156,0.77675,0.71014,-0.02195,-0.81447,0.1477,1.13896,0.0581,-0.18565,-0.02323,-1.55183,-1.05578
0.3243,1.38257,0.71014,0.11484,-2.36762,0.1477,0.08419,0.0581,-0.18565,-0.83811,-1.55183,-1.05578
0.9069,1.15539,0.71014,-0.61835,-1.65229,0.1477,1.846,0.0581,-0.18565,-0.6467,-1.55183,-1.05578
0.3243,-0.05626,0.5679,-0.09308,-0.13732,0.1477,-2.11807,0.0581,-0.18565,0.22835,-1.55183,-1.05578
0.6156,0.47384,0.71014,-0.47062,-0.91253,0.1477,1.52146,0.0581,-0.18565,-0.38418,-1.55183,-1.05578
0.6156,0.77675,0.71014,-0.02195,-0.81447,0.1477,1.13896,0.0581,-0.18565,-0.02323,-1.55183,-1.05578
1.1982,1.30685,-1.49462,-0.83175,-1.5407,0.1477,1.67214,0.0581,-0.18565,-0.8928,-1.55183,-1.05578
